-0.55176,0.75059,0.78256
-1.1044,1.5023,1.5663
-1.6578,2.2552,2.3513
-2.2121,3.0092,3.1374
-2.7672,3.7643,3.9247
-3.3231,4.5206,4.7132
-3.8799,5.278,5.5029
-4.4375,6.0366,6.2937
-4.996,6.7963,7.0858
-5.5553,7.5571,7.879
-6.1154,8.319,8.6734
-6.6763,9.0821,9.469
-7.2381,9.8463,10.266
-7.8007,10.612,11.064
-8.3641,11.378,11.863
-8.9284,12.146,12.663
-9.4934,12.914,13.465
-10.059,13.684,14.267
-10.626,14.455,15.071
-11.194,15.227,15.876
-11.762,16,16.682
-12.331,16.775,17.489
-12.901,17.55,18.298
-13.472,18.327,19.107
-14.044,19.104,19.918
-14.616,19.883,20.73
-15.19,20.663,21.543
-15.764,21.444,22.358
-16.339,22.226,23.173
-16.914,23.01,23.99
-17.491,23.794,24.807
-18.068,24.579,25.626
-18.647,25.366,26.447
-19.226,26.154,27.268
-19.806,26.943,28.09
-20.386,27.732,28.914
-20.968,28.524,29.739
-21.55,29.316,30.565
-22.133,30.109,31.392
-22.717,30.903,32.22
-23.302,31.699,33.049
-23.888,32.495,33.88
-24.474,33.293,34.711
-25.061,34.092,35.544
-25.649,34.892,36.378
-26.238,35.693,37.214
-26.828,36.495,38.05
-27.418,37.298,38.887
-28.01,38.103,39.726
-28.602,38.908,40.566
-29.195,39.715,41.407
-29.788,40.523,42.249
-30.383,41.331,43.092
-30.978,42.141,43.937
-31.575,42.952,44.782
-32.172,43.764,45.629
-32.769,44.578,46.477
-33.368,45.392,47.326
-33.967,46.207,48.176
-34.568,47.024,49.027
-35.171,47.84,49.879
-35.787,48.653,50.729
-36.423,49.457,51.574
-37.09,50.248,52.412
-37.796,51.021,53.239
-38.548,51.773,54.053
-39.352,52.498,54.85
-40.213,53.192,55.627
-41.135,53.85,56.381
-42.121,54.47,57.108
-43.174,55.046,57.805
-44.294,55.575,58.468
-45.48,56.054,59.094
-46.733,56.479,59.681
-48.05,56.848,60.226
-49.429,57.159,60.726
-50.867,57.41,61.179
-52.359,57.602,61.585
-53.902,57.734,61.944
-55.491,57.806,62.254
-57.122,57.821,62.516
-58.79,57.78,62.733
-60.491,57.687,62.907
-62.219,57.546,63.039
-63.971,57.362,63.135
-65.742,57.139,63.199
-67.529,56.885,63.235
-69.328,56.606,63.251
-71.136,56.31,63.251
-72.948,56.005,63.245
-74.764,55.699,63.236
-76.581,55.392,63.229
-78.4,55.086,63.222
-80.22,54.78,63.215
-82.042,54.474,63.209
-83.866,54.168,63.203
-85.692,53.863,63.198
-87.519,53.558,63.193
-89.348,53.254,63.189
-91.178,52.949,63.186
-93.011,52.645,63.182
-94.845,52.341,63.18
-96.68,52.037,63.178
-98.517,51.734,63.176
-100.36,51.431,63.175
-102.2,51.128,63.174
-104.04,50.825,63.174
-105.88,50.523,63.174
-107.73,50.221,63.175
-109.58,49.919,63.177
-111.43,49.618,63.179
-113.28,49.316,63.181
-115.13,49.015,63.184
-116.98,48.715,63.187
-118.84,48.414,63.191
-120.69,48.114,63.195
-122.55,47.814,63.2
-124.41,47.514,63.206
-126.28,47.215,63.212
-128.14,46.916,63.218
-130,46.617,63.225
-131.87,46.319,63.232
-133.74,46.02,63.24
-135.61,45.722,63.249
-137.48,45.425,63.258
-139.35,45.127,63.267
-141.23,44.83,63.277
-143.11,44.533,63.288
-144.98,44.237,63.299
-146.86,43.94,63.31
-148.74,43.644,63.322
-150.63,43.349,63.335
-152.51,43.053,63.348
-154.4,42.758,63.362
-156.29,42.463,63.376
-158.17,42.169,63.39
-160.07,41.875,63.405
-161.96,41.581,63.421
-163.85,41.287,63.437
-165.75,40.994,63.454
-167.64,40.701,63.471
-169.54,40.408,63.489
-171.44,40.115,63.507
-173.34,39.823,63.526
-175.25,39.532,63.545
-177.15,39.24,63.565
-179.06,38.949,63.585
-180.97,38.658,63.606
-182.88,38.367,63.628
-184.79,38.077,63.65
-186.7,37.787,63.672
-188.61,37.498,63.695
-190.53,37.208,63.719
-192.44,36.919,63.743
-194.36,36.631,63.767
-196.28,36.342,63.793
-198.2,36.054,63.818
-200.13,35.767,63.844
-202.05,35.479,63.871
-203.98,35.192,63.899
-205.9,34.905,63.926
-207.83,34.619,63.955
-209.76,34.333,63.984
-211.7,34.047,64.013
-213.63,33.762,64.043
-215.56,33.477,64.074
-217.5,33.192,64.105
-219.44,32.908,64.136
-221.38,32.624,64.169
-223.32,32.34,64.201
-225.26,32.057,64.235
-227.2,31.774,64.268
-229.15,31.491,64.303
-231.1,31.209,64.338
-233.04,30.927,64.373
-234.99,30.645,64.409
-236.95,30.364,64.446
-238.9,30.083,64.483
-240.85,29.803,64.521
-242.81,29.522,64.559
-244.76,29.243,64.598
-246.72,28.963,64.637
-248.68,28.684,64.677
-250.64,28.405,64.718
-252.61,28.127,64.759
-254.57,27.849,64.801
-256.53,27.571,64.843
-258.5,27.294,64.886
-260.47,27.017,64.929
-262.44,26.74,64.973
-264.41,26.464,65.017
-266.38,26.188,65.062
-268.35,25.913,65.107
-270.33,25.638,65.153
-272.3,25.363,65.2
-274.28,25.089,65.247
-276.26,24.814,65.294
-278.24,24.541,65.342
-280.22,24.267,65.391
-282.2,23.994,65.44
-284.18,23.722,65.489
-286.16,23.449,65.539
-288.14,23.177,65.589
-290.13,22.906,65.64
-292.11,22.635,65.692
-294.1,22.364,65.743
-296.08,22.093,65.795
-298.07,21.823,65.847
-300.05,21.553,65.9
-302.04,21.283,65.952
-304.02,21.013,66.004
-306,20.744,66.057
-307.98,20.475,66.109
-309.96,20.206,66.162
-311.93,19.938,66.215
-313.91,19.669,66.267
-315.88,19.401,66.319
-317.85,19.133,66.372
-319.82,18.866,66.424
-321.78,18.598,66.476
-323.75,18.331,66.528
-325.71,18.064,66.58
-327.67,17.798,66.632
-329.62,17.531,66.683
-331.58,17.265,66.735
-333.53,17,66.786
-335.47,16.734,66.837
-337.42,16.469,66.888
-339.36,16.204,66.938
-341.29,15.939,66.989
-343.23,15.675,67.039
-345.16,15.411,67.089
-347.08,15.147,67.138
-349.01,14.884,67.188
-350.93,14.621,67.237
-352.84,14.358,67.286
-354.76,14.096,67.335
-356.67,13.834,67.385
-358.58,13.573,67.434
-360.48,13.312,67.483
-362.39,13.051,67.532
-364.29,12.791,67.581
-366.19,12.531,67.63
-368.08,12.272,67.679
-369.98,12.013,67.728
-371.87,11.755,67.778
-373.76,11.497,67.827
-375.64,11.24,67.877
-377.53,10.983,67.926
-379.41,10.726,67.976
-381.29,10.47,68.026
-383.17,10.215,68.077
-385.05,9.9601,68.128
-386.93,9.7059,68.179
-388.81,9.4522,68.231
-390.68,9.1991,68.283
-392.56,8.9466,68.336
-394.44,8.6946,68.39
-396.32,8.4433,68.444
-398.2,8.1925,68.498
-400.08,7.9423,68.553
-401.95,7.6926,68.609
-403.83,7.4436,68.665
-405.71,7.1951,68.722
-407.59,6.9473,68.779
-409.47,6.7,68.837
-411.34,6.4534,68.895
-413.22,6.2073,68.954
-415.1,5.9618,69.014
-416.98,5.717,69.074
-418.86,5.4727,69.135
-420.74,5.229,69.196
-422.61,4.986,69.258
-424.49,4.7435,69.321
-426.37,4.5017,69.384
-428.25,4.2605,69.448
-430.13,4.0199,69.513
-432.01,3.7799,69.578
-433.9,3.5405,69.644
-435.78,3.3018,69.711
-437.66,3.0637,69.778
-439.55,2.8262,69.846
-441.43,2.5893,69.915
-443.32,2.353,69.985
-445.21,2.1174,70.055
-447.1,1.8824,70.126
-448.98,1.648,70.198
-450.87,1.4142,70.271
-452.76,1.1811,70.344
