-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1025e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.9349e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8926e+06,3.935e+06,4.1026e+06
-2.8927e+06,3.935e+06,4.1026e+06
-2.8927e+06,3.935e+06,4.1026e+06
-2.8927e+06,3.935e+06,4.1026e+06
-2.8927e+06,3.935e+06,4.1027e+06
-2.8927e+06,3.935e+06,4.1027e+06
-2.8927e+06,3.935e+06,4.1027e+06
-2.8927e+06,3.935e+06,4.1027e+06
-2.8927e+06,3.935e+06,4.1027e+06
-2.8927e+06,3.935e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1027e+06
-2.8927e+06,3.9351e+06,4.1028e+06
-2.8927e+06,3.9351e+06,4.1028e+06
-2.8928e+06,3.9351e+06,4.1028e+06
-2.8928e+06,3.9351e+06,4.1028e+06
-2.8928e+06,3.9351e+06,4.1028e+06
-2.8928e+06,3.9351e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1028e+06
-2.8928e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9352e+06,4.1029e+06
-2.8929e+06,3.9353e+06,4.1029e+06
-2.8929e+06,3.9353e+06,4.1029e+06
-2.8929e+06,3.9353e+06,4.1029e+06
-2.893e+06,3.9353e+06,4.1029e+06
-2.893e+06,3.9353e+06,4.1029e+06
-2.893e+06,3.9353e+06,4.1029e+06
-2.893e+06,3.9353e+06,4.1029e+06
-2.893e+06,3.9353e+06,4.103e+06
-2.893e+06,3.9353e+06,4.103e+06
-2.893e+06,3.9353e+06,4.103e+06
-2.893e+06,3.9353e+06,4.103e+06
-2.893e+06,3.9353e+06,4.103e+06
-2.8931e+06,3.9353e+06,4.103e+06
-2.8931e+06,3.9353e+06,4.103e+06
-2.8931e+06,3.9353e+06,4.103e+06
-2.8931e+06,3.9353e+06,4.103e+06
-2.8931e+06,3.9353e+06,4.103e+06
-2.8931e+06,3.9353e+06,4.103e+06
-2.8931e+06,3.9353e+06,4.103e+06
-2.8931e+06,3.9353e+06,4.103e+06
-2.8932e+06,3.9353e+06,4.103e+06
-2.8932e+06,3.9354e+06,4.103e+06
-2.8932e+06,3.9354e+06,4.103e+06
-2.8932e+06,3.9354e+06,4.1031e+06
-2.8932e+06,3.9354e+06,4.1031e+06
-2.8932e+06,3.9354e+06,4.1031e+06
-2.8932e+06,3.9354e+06,4.1031e+06
-2.8933e+06,3.9354e+06,4.1031e+06
-2.8933e+06,3.9354e+06,4.1031e+06
-2.8933e+06,3.9354e+06,4.1031e+06
-2.8933e+06,3.9354e+06,4.1031e+06
-2.8933e+06,3.9354e+06,4.1031e+06
-2.8933e+06,3.9354e+06,4.1031e+06
-2.8933e+06,3.9354e+06,4.1031e+06
-2.8934e+06,3.9354e+06,4.1031e+06
-2.8934e+06,3.9354e+06,4.1031e+06
-2.8934e+06,3.9354e+06,4.1031e+06
-2.8934e+06,3.9354e+06,4.1031e+06
-2.8934e+06,3.9354e+06,4.1031e+06
-2.8934e+06,3.9354e+06,4.1032e+06
-2.8935e+06,3.9354e+06,4.1032e+06
-2.8935e+06,3.9354e+06,4.1032e+06
-2.8935e+06,3.9354e+06,4.1032e+06
-2.8935e+06,3.9354e+06,4.1032e+06
-2.8935e+06,3.9355e+06,4.1032e+06
-2.8936e+06,3.9355e+06,4.1032e+06
-2.8936e+06,3.9355e+06,4.1032e+06
-2.8936e+06,3.9355e+06,4.1032e+06
-2.8936e+06,3.9355e+06,4.1032e+06
-2.8936e+06,3.9355e+06,4.1032e+06
-2.8936e+06,3.9355e+06,4.1032e+06
-2.8937e+06,3.9355e+06,4.1032e+06
-2.8937e+06,3.9355e+06,4.1032e+06
-2.8937e+06,3.9355e+06,4.1032e+06
-2.8937e+06,3.9355e+06,4.1032e+06
-2.8937e+06,3.9355e+06,4.1033e+06
-2.8938e+06,3.9355e+06,4.1033e+06
-2.8938e+06,3.9355e+06,4.1033e+06
-2.8938e+06,3.9355e+06,4.1033e+06
-2.8938e+06,3.9355e+06,4.1033e+06
-2.8938e+06,3.9355e+06,4.1033e+06
-2.8939e+06,3.9355e+06,4.1033e+06
-2.8939e+06,3.9355e+06,4.1033e+06
-2.8939e+06,3.9355e+06,4.1033e+06
-2.8939e+06,3.9355e+06,4.1033e+06
-2.894e+06,3.9355e+06,4.1033e+06
-2.894e+06,3.9355e+06,4.1033e+06
-2.894e+06,3.9355e+06,4.1033e+06
-2.894e+06,3.9355e+06,4.1033e+06
-2.894e+06,3.9355e+06,4.1033e+06
-2.8941e+06,3.9355e+06,4.1034e+06
-2.8941e+06,3.9355e+06,4.1034e+06
-2.8941e+06,3.9355e+06,4.1034e+06
-2.8941e+06,3.9356e+06,4.1034e+06
-2.8942e+06,3.9356e+06,4.1034e+06
-2.8942e+06,3.9356e+06,4.1034e+06
